date,daily_sales,baseline_daily_sales,sales_delta_vs_baseline,temperature__delta_vs_baseline,temperature__contribution,precipitation__delta_vs_baseline,precipitation__contribution,consumer_confidence__delta_vs_baseline,consumer_confidence__contribution,unemployment_rate__delta_vs_baseline,unemployment_rate__contribution,competitor_count__delta_vs_baseline,competitor_count__contribution,marketing_spend__delta_vs_baseline,marketing_spend__contribution,promotion_active__delta_vs_baseline,promotion_active__contribution,avg_wait_time_min__delta_vs_baseline,avg_wait_time_min__contribution,repeat_customer_pct__delta_vs_baseline,repeat_customer_pct__contribution,labor_hours__delta_vs_baseline,labor_hours__contribution,staff_on_shift__delta_vs_baseline,staff_on_shift__contribution,is_weekend__delta_vs_baseline,is_weekend__contribution,day_of_week__delta_vs_baseline,day_of_week__contribution,month__delta_vs_baseline,month__contribution,anomaly,residual
2022-01-11,207762.72,315574.55964285706,-107811.83964285706,-1.8425000000000153,-266.95602525857186,-0.05008928571428571,-295.73984327099555,2.9520238095238085,1041.3114927807767,-0.07380952380952444,-59.912192211265165,-1.1065476190476193,458.8039558833658,-497.33785714286205,-20.356955156303194,-0.021428571428571422,457.30207619396316,-0.03714285714285559,-248.09631346713223,-0.005142261904761969,-29.341844250629737,-1132.7892857142856,-32091.19286660568,-141.57142857142856,-69432.2321114078,-0.2857142857142857,-44.477228816639375,-2.0,-1712.7560435286202,-11.0,-2901.567662646881,0,-809.7002666661574
2022-01-12,217987.84,315574.55964285706,-97586.71964285706,-1.9975000000000094,-289.41365560596756,-0.02592261904761904,-153.0537156797606,2.9136904761904816,1027.7896030088143,-0.047976190476191505,-38.94292493732286,-1.4398809523809533,597.0127860580217,1659.67214285714,67.93343981574947,-0.05476190476190476,1168.6608613845729,0.38952380952381205,2601.8305694374867,0.0146910714285714,83.82753304199353,-1065.8892857142855,-30195.958836896272,-132.57142857142856,-65018.27588232739,-0.2857142857142857,-44.477228816639375,-1.0,-856.3780217643101,-11.0,-2901.567662646881,0,452.0566999989096
2022-01-13,228036.93,315574.55964285706,-87537.62964285706,-1.492500000000014,-216.24524705477265,-0.006755952380952376,-39.888855866022546,2.87702380952382,1014.8556214878064,-0.04480952380952452,-36.37249862632318,-0.456547619047619,189.2967370427872,-334.45785714286103,-13.689976545611534,-0.0380952380952381,812.9814687892682,-0.08880952380952323,-593.2046469438692,0.009491071428571363,54.1562341215745,-991.4892857142854,-28088.254624484023,-125.57142857142856,-61585.19881526484,-0.2857142857142857,-44.477228816639375,0.0,0.0,-11.0,-2901.567662646881,0,2488.039500000159
2022-01-14,262481.86,315574.55964285706,-53092.69964285707,0.8374999999999844,121.34364784480192,-0.02392261904761904,-141.24520856876183,2.928690476190468,1033.0807772674045,-0.006976190476190247,-5.6626684896451485,-0.5232142857142872,216.938503077719,-1288.4178571428602,-52.73731762772945,-0.004761904761904759,101.62268359865847,-0.5388095238095225,-3598.9869062573234,0.011707738095238063,66.80457628957373,-560.7892857142856,-15886.800265801827,-69.57142857142856,-34120.58227876447,-0.2857142857142857,-44.477228816639375,1.0,856.3780217643101,-11.0,-2901.567662646881,0,173.29586666700197
2022-01-15,293580.34,315574.55964285706,-21994.21964285703,0.34583333333332433,50.10707846327593,0.04024404761904761,237.61106124244807,2.958690476190469,1043.6631257845947,0.012357142857141845,10.030460566981878,-1.456547619047619,603.923227566754,-1660.3078571428614,-67.95946077317465,-0.021428571428571422,457.30207619396316,-0.6288095238095224,-4200.143358120014,0.008307738095238049,47.40411161083827,-157.8892857142855,-4472.9020510048485,-22.571428571428555,-11069.921971344527,0.7142857142857143,111.19307204159844,2.0,1712.7560435286202,-11.0,-2901.567662646881,0,-1443.034933334391
2022-01-16,275452.82,315574.55964285706,-40121.73964285705,-3.435833333333349,-497.81080603396094,0.003577380952380957,21.12176420747101,3.033690476190472,1070.1189970775702,0.030690476190476268,24.911876051716238,-1.456547619047619,603.923227566754,-457.98785714285987,-18.746287128732405,0.011904761904761904,-254.05670899664628,0.7895238095238124,5273.637022160564,0.01632440476190472,93.14736411315064,-502.5892857142853,-14238.031648027722,-58.571428571428555,-28725.74688766619,0.7142857142857143,111.19307204159844,3.0,2569.1340652929302,-11.0,-2901.567662646881,0,-377.29849999945145
2022-01-17,205668.14,315574.55964285706,-109906.41964285704,-0.25583333333334224,-37.067164068016254,-0.009089285714285703,-53.66544749552106,2.9603571428571485,1044.251034035554,-0.015642857142857736,-12.69751944606528,-0.8065476190476204,334.4160087261762,-806.7278571428615,-33.02085810547973,-0.0380952380952381,812.9814687892682,0.0028571428571435575,19.084331805169498,0.013307738095237998,75.9342067266253,-1193.5892857142856,-33813.617814383426,-149.57142857142856,-73355.74875947928,-0.2857142857142857,-44.477228816639375,-3.0,-2569.1340652929302,-11.0,-2901.567662646881,0,1587.00866666637
2022-01-18,208481.74,315574.55964285706,-107092.81964285707,-0.6075000000000159,-88.01942216802469,0.020077380952380958,118.54194787321072,2.927023809523817,1032.4928690164552,-0.00797619047619147,-6.474382061540698,-2.15654761904762,894.1617709335313,-1309.337857142862,-53.59361178622456,-0.0380952380952381,812.9814687892682,0.11119047619047784,742.6985794176751,-0.009958928571428605,-56.82583587883803,-1148.3892857142855,-32533.130846627602,-139.57142857142856,-68451.35294938993,-0.2857142857142857,-44.477228816639375,-2.0,-1712.7560435286202,-11.0,-2901.567662646881,0,-731.0917000001064
2022-01-19,214052.15,315574.55964285706,-101522.40964285706,-2.7175000000000153,-393.73297076806904,-0.007422619047619039,-43.82502490302211,3.0103571428571314,1061.8882815641978,0.008023809523809433,6.513035088772892,-0.8398809523809536,348.2368917436417,-798.5678571428616,-32.68685426545491,-0.004761904761904759,101.62268359865847,0.21619047619047826,1444.047773257485,-0.0033255952380952802,-18.975909691893552,-1174.2892857142856,-33266.86121089477,-144.57142857142856,-70903.55085443461,-0.2857142857142857,-44.477228816639375,-1.0,-856.3780217643101,-11.0,-2901.567662646881,0,3423.788366667257
2022-01-20,223590.68,315574.55964285706,-91983.87964285706,-4.610833333333346,-668.0541328609995,0.019577380952380957,115.58982109546102,3.0686904761904827,1082.4650703476289,0.02885714285714247,23.423734503242514,-0.7898809523809529,327.5055672174431,-1906.0478571428612,-78.01805190647129,-0.05476190476190476,1168.6608613845729,0.2245238095238129,1499.7104076892244,0.006574404761904684,37.51367863736516,-1010.3892857142855,-28623.6794848952,-126.57142857142856,-62075.638396273775,-0.2857142857142857,-44.477228816639375,0.0,0.0,-11.0,-2901.567662646881,0,1023.599466666754
2022-01-21,261344.27,315574.55964285706,-54230.28964285707,1.1374999999999886,164.81002916234448,-0.001755952380952372,-10.367588088525636,3.0370238095238022,1071.2948135794793,0.025523809523809504,20.718022596927632,-0.5732142857142861,237.66982760391687,428.3721428571407,17.53406135710149,-0.021428571428571422,457.30207619396316,0.06285714285714405,419.85529971363394,-0.002142261904761966,-12.223787181157327,-570.0892857142853,-16150.263292353353,-70.57142857142856,-34611.02185977341,-0.2857142857142857,-44.477228816639375,1.0,856.3780217643101,-11.0,-2901.567662646881,0,-987.1131666672592
2022-01-22,291352.01,315574.55964285706,-24222.549642857048,-1.492500000000014,-216.24524705477265,0.0032440476190476186,19.153679688971184,3.24702380952381,1145.3712531998106,0.01402380952380966,11.383316520140399,-0.456547619047619,189.2967370427872,-2149.1478571428615,-87.96858297387757,-0.08809523809523809,1880.0196465751828,0.0761904761904777,508.9155148044052,0.0017744047619047687,10.124787326209804,-326.2892857142856,-9243.565886626124,-43.571428571428555,-21369.153172532162,0.7142857142857143,111.19307204159844,2.0,1712.7560435286202,-11.0,-2901.567662646881,0,2124.2366333328537
2022-01-23,276371.88,315574.55964285706,-39202.67964285705,-3.944166666666682,-571.4621743775734,0.050244047619047646,296.65359679744205,3.2486904761904896,1145.9591614507701,0.022857142857142243,18.55345307187501,-1.206547619047619,500.2666049357623,1165.1921428571404,47.6934620197353,0.011904761904761904,-254.05670899664628,0.7061904761904785,4717.010677843252,0.012391071428571376,70.70368928873123,-549.8892857142855,-15578.010266940353,-70.57142857142856,-34611.02185977341,0.7142857142857143,111.19307204159844,3.0,2569.1340652929302,-11.0,-2901.567662646881,0,4061.785899999726
2022-01-24,205670.76,315574.55964285706,-109903.79964285705,-1.9175000000000182,-277.8226205879577,0.025577380952380963,151.01534242845733,3.3453571428571394,1180.0578400061536,0.025357142857141746,20.582737001610987,-0.65654761904762,272.22203514758104,1063.0821428571398,43.51391151667953,-0.0380952380952381,812.9814687892682,-0.5088095238095214,-3398.6014223030847,0.00595773809523803,33.99496690641813,-1089.2892857142856,-30858.86580692916,-136.57142857142856,-66980.03420636313,-0.2857142857142857,-44.477228816639375,-3.0,-2569.1340652929302,-11.0,-2901.567662646881,0,-1463.569499999634
2022-01-25,212182.33,315574.55964285706,-103392.22964285707,-1.6908333333333516,-244.98135470359273,0.01574404761904763,92.95684913271347,3.4703571428571394,1224.1509588277777,0.018523809523808943,15.036027593665299,-0.9398809523809533,389.69954079603826,1046.2721428571385,42.825847233491075,-0.0380952380952381,812.9814687892682,0.8578571428571458,5730.070624500756,-0.001708928571428625,-9.751178937789048,-1158.4892857142854,-32819.2573593341,-143.57142857142856,-70413.11127342567,-0.2857142857142857,-44.477228816639375,-2.0,-1712.7560435286202,-11.0,-2901.567662646881,0,1052.012166667584
2022-01-26,214102.47,315574.55964285706,-101472.08964285706,-1.820833333333347,-263.81678660786014,-0.0005892857142857089,-3.479292273776385,3.612023809523805,1274.1231601589516,0.02185714285714191,17.74173949998018,-0.7232142857142865,299.863801182512,-1797.7578571428603,-73.58554261280847,-0.004761904761904759,101.62268359865847,-0.36547619047618873,-2441.2041100773213,0.006174404761904728,35.23127102810242,-1074.5892857142856,-30442.42424883158,-133.57142857142856,-65508.715463336324,-0.2857142857142857,-44.477228816639375,-1.0,-856.3780217643101,-11.0,-2901.567662646881,0,900.594266667089
2022-01-27,226530.47,315574.55964285706,-89044.08964285706,-5.105833333333344,-739.7736620349431,0.04474404761904764,264.18020224219543,3.582023809523804,1263.5408116417614,0.036190476190475884,29.376300697135967,-0.7232142857142865,299.863801182512,589.4521428571388,24.127362650140494,0.09523809523809525,-2032.4536719731707,-0.938809523809522,-6270.793358980393,-0.019858928571428625,-113.31542420809703,-913.3892857142855,-25875.73178860504,-114.57142857142856,-56190.36342416656,-0.2857142857142857,-44.477228816639375,0.0,0.0,-11.0,-2901.567662646881,0,-610.833199999528
2022-01-28,260230.22,315574.55964285706,-55344.339642857056,-0.9075000000000202,-131.48580348556726,-0.003922619047619036,-23.160137458774273,3.753690476190471,1324.0953614901255,0.03519047619047555,28.564587125241147,-1.2398809523809522,514.0874879532279,1008.792142857139,41.29172175259274,-0.004761904761904759,101.62268359865847,-0.16547619047618944,-1105.3008837157886,0.016891071428571325,96.38077489293951,-614.5892857142853,-17410.91970972358,-75.57142857142856,-37063.21976481809,-0.2857142857142857,-44.477228816639375,1.0,856.3780217643101,-11.0,-2901.567662646881,0,171.5133000005735
2022-01-29,291186.3,315574.55964285706,-24388.25964285707,-2.7475000000000094,-398.0796088998223,0.004410714285714296,26.04197550372052,3.7153571428571297,1310.5734717181579,0.042690476190475835,34.65243891445053,-1.4398809523809533,597.0127860580217,2011.92214285714,82.35168156191918,0.028571428571428567,-609.7361015919511,-0.9338095238095221,-6237.395778321356,0.012557738095238025,71.65469245925736,-170.1892857142857,-4821.353150637523,-22.571428571428555,-11069.921971344527,0.7142857142857143,111.19307204159844,2.0,1712.7560435286202,-11.0,-2901.567662646881,0,-1376.534599998966
2022-01-30,268789.15,315574.55964285706,-46785.409642857034,-0.4141666666666808,-60.00775420783078,-0.0009226190476190471,-5.4473767922762075,3.7520238095238057,1323.507453239171,0.05252380952380875,42.63428903807996,-1.289880952380953,534.8188124794265,-107.81785714286161,-4.413183616294589,0.04523809523809523,-965.415494187256,-0.8871428571428552,-5925.6850255036625,-0.013808928571428625,-78.79400911799439,-533.6892857142857,-15119.074672302208,-66.57142857142856,-32649.26353573767,0.7142857142857143,111.19307204159844,3.0,2569.1340652929302,-11.0,-2901.567662646881,0,943.3295333333664
2022-01-31,204849.02,315574.55964285706,-110725.53964285707,0.5224999999999866,75.70394746138336,0.03441071428571428,203.16958216870168,3.74702380952381,1321.7437284863074,0.03652380952380874,29.646871887767098,-0.8065476190476204,334.4160087261762,-1150.997857142862,-47.11246374338988,0.028571428571428567,-609.7361015919511,-0.22547619047618817,-1506.0718516242414,0.004724404761904721,26.95754344452406,-1137.1892857142855,-32215.84204045801,-140.57142857142856,-68941.79253039886,-0.2857142857142857,-44.477228816639375,-3.0,-2569.1340652929302,-11.0,-2901.567662646881,0,-1280.7050666674622
2022-02-01,214652.36,315574.55964285706,-100922.19964285707,0.11916666666665776,17.265812578910936,0.003744047619047619,22.10580646672088,3.725357142857149,1314.1009212238946,0.04135714285714265,33.57015415192458,-1.039880952380953,431.1621898484348,79.8221428571378,3.267267430550763,-0.004761904761904759,101.62268359865847,-0.22880952380952202,-1528.3369053969373,0.011724404761904728,66.89967660662636,-1030.2892857142856,-29187.433703000097,-129.57142857142856,-63546.957139300575,-0.2857142857142857,-44.477228816639375,-2.0,-1712.7560435286202,-10.0,-2637.788784224437,0,-2587.289799999795
2022-02-02,221100.75,315574.55964285706,-94473.80964285706,0.47749999999999204,69.1839902637529,-0.021755952380952362,-128.45265919851312,3.8753571428571405,1367.0126638098407,0.002690476190475799,2.183896038668365,0.026785714285713524,-11.10606671046305,-1577.2178571428612,-64.55843392664735,-0.004761904761904759,101.62268359865847,-0.00880952380952138,-58.843356399241934,0.015107738095238021,86.20504096830888,-992.2892857142856,-28110.918110638995,-123.57142857142856,-60604.319653246974,-0.2857142857142857,-44.477228816639375,-1.0,-856.3780217643101,-10.0,-2637.788784224437,0,-334.6109000001161
2022-02-03,234211.39,315574.55964285706,-81363.16964285704,-1.4808333333333437,-214.55488778131235,0.05974404761904763,352.744005574686,3.88035714285715,1368.776388562709,-0.004809523809525373,-3.903955750541739,-1.0732142857142861,444.9830728659002,-596.3178571428616,-24.408388990329794,-0.0380952380952381,812.9814687892682,0.16285714285714548,1087.806912894412,-0.0006255952380953,-3.569658329368505,-908.3892857142855,-25734.085000136474,-112.57142857142856,-55209.48426214869,-0.2857142857142857,-44.477228816639375,0.0,0.0,-10.0,-2637.788784224437,0,1760.6593999998877
2022-02-04,269874.54,315574.55964285706,-45700.01964285708,3.3958333333333215,492.015288524951,-0.009255952380952365,-54.64948975477092,3.9036904761904765,1377.0071040760763,-0.004642857142857615,-3.768670155225093,-0.8565476190476193,355.1473332523741,-2500.2678571428605,-102.3405717372987,-0.021428571428571422,457.30207619396316,0.2678571428571441,1789.15610673421,0.023391071428571386,133.46989854346342,-514.1892857142857,-14566.652197274803,-62.571428571428555,-30687.50521170193,-0.2857142857142857,-44.477228816639375,1.0,856.3780217643101,-10.0,-2637.788784224437,0,-491.3790666669957
2022-02-05,285411.9,315574.55964285706,-30162.659642857034,-1.4675000000000153,-212.62304861164466,0.035744047619047634,211.04192024270102,3.8203571428571337,1347.6116915283235,0.020523809523808723,16.65945473745423,-1.0232142857142872,424.25174833970243,517.1921428571368,21.16962766482253,0.028571428571428567,-609.7361015919511,-0.23214285714285587,-1550.601959169633,0.01155773809523808,65.94867343610021,-227.7892857142856,-6453.124153795391,-29.571428571428555,-14502.999038407072,0.7142857142857143,111.19307204159844,2.0,1712.7560435286202,-10.0,-2637.788784224437,0,-2108.0125000003027
2022-02-06,279463.36,315574.55964285706,-36111.19964285707,-0.6425000000000125,-93.09049998840408,0.000410714285714292,2.4249612817229957,3.8670238095238147,1364.0731225550683,0.039190476190476,31.811441412819722,-0.8065476190476204,334.4160087261762,-438.58785714286205,-17.952209371810724,-0.0380952380952381,812.9814687892682,-0.28047619047618966,-1873.445238873674,0.009824404761904715,56.05824046262709,-308.2892857142856,-8733.637448139289,-38.571428571428555,-18916.955267487487,0.7142857142857143,111.19307204159844,3.0,2569.1340652929302,-10.0,-2637.788784224437,0,-2429.471833333024
2022-02-07,203338.16,315574.55964285706,-112236.39964285705,-1.9425000000000168,-281.444819031086,-0.011422619047619043,-67.44203912501965,3.763690476190476,1327.6228109958572,0.029690476190475934,24.10016247982141,-0.2565476190476197,106.37143893799414,-239.03785714285914,-9.784260073164292,-0.05476190476190476,1168.6608613845729,0.29619047619047834,1978.4090638021003,-0.0018922619047619382,-10.797282425367799,-1174.5892857142856,-33275.36001820288,-149.57142857142856,-73355.74875947928,-0.2857142857142857,-44.477228816639375,-3.0,-2569.1340652929302,-10.0,-2637.788784224437,0,-264.1408999989799
2022-02-08,211297.52,315574.55964285706,-104277.03964285707,1.3574999999999875,196.68537546187503,-0.0235892857142857,-139.277124050262,3.9036904761904765,1377.0071040760763,0.07785714285714196,63.19769952607522,-1.289880952380953,534.8188124794265,3316.6121428571387,135.75504798863352,0.07857142857142858,-1676.774279377866,0.7361904761904778,4917.396161797478,0.0030744047619047365,17.542612056314326,-1112.9892857142854,-31530.27158427016,-138.57142857142856,-67960.91336838099,-0.2857142857142857,-44.477228816639375,-2.0,-1712.7560435286202,-10.0,-2637.788784224437,0,540.850033332681
2022-02-09,220172.6,315574.55964285706,-95401.95964285705,0.8208333333333186,118.92884888271638,-0.04225595238095237,-249.4898570862504,4.092023809523809,1443.44073643399,0.05769047619047463,46.828142492867855,-0.7732142857142872,320.5951257087107,4871.1421428571375,199.38482610551978,0.12857142857142856,-2743.81245716378,-0.2604761904761883,-1739.8549162375114,0.02724107142857135,155.43807178261946,-902.3892857142855,-25564.108853974198,-116.57142857142856,-57171.242586184424,-0.2857142857142857,-44.477228816639375,-1.0,-856.3780217643101,-10.0,-2637.788784224437,0,-3160.2626333340595
2022-02-10,234288.02,315574.55964285706,-81286.53964285707,0.8858333333333235,128.34656483485116,0.014910714285714291,88.03663783646394,4.11869047619048,1452.8472684492713,0.0435238095238093,35.32886689102943,-0.9732142857142865,403.5204238135037,-320.26785714286234,-13.10915369145077,-0.004761904761904759,101.62268359865847,0.3228571428571456,2156.5294939836426,0.0022077380952380543,12.597395569577765,-949.8892857142855,-26909.75334442556,-116.57142857142856,-57171.242586184424,-0.2857142857142857,-44.477228816639375,0.0,0.0,-10.0,-2637.788784224437,0,2131.821899999166
2022-02-11,270402.93,315574.55964285706,-45171.629642857064,-0.8191666666666819,-118.68736898651245,-0.03258928571428571,-192.41540604975643,4.253690476190471,1500.4678367766223,0.04102380952380802,33.29958296129201,-0.9732142857142865,403.5204238135037,-88.96785714285943,-3.6416183730998957,-0.0380952380952381,812.9814687892682,0.6378571428571451,4260.57707550306,-0.012008928571428601,-68.5231748763108,-552.0892857142853,-15640.334853866518,-72.57142857142856,-35591.90102179129,-0.2857142857142857,-44.477228816639375,1.0,856.3780217643101,-10.0,-2637.788784224437,0,2966.051166665973
2022-02-12,293903.92,315574.55964285706,-21670.639642857073,1.370833333333323,198.61721463154396,-0.005589285714285699,-33.00056005127321,4.288690476190482,1512.8139100466808,0.04652380952380941,37.76400760671318,-0.90654761904762,375.87865777857274,1042.2221428571393,42.66007326877289,-0.07142857142857142,1524.3402539798776,-0.04547619047618845,-303.75894789885984,-0.0013255952380952785,-7.56387164557861,-303.2892857142856,-8591.990659670724,-35.571428571428555,-17445.636524460682,0.7142857142857143,111.19307204159844,2.0,1712.7560435286202,-10.0,-2637.788784224437,0,2637.2171333322767
2022-02-13,288423.55,315574.55964285706,-27151.00964285707,0.26916666666665634,38.99900323768175,0.05957738095238098,351.7599633154362,4.322023809523813,1524.57207506578,0.03452380952380896,28.02344474397817,-0.65654761904762,272.22203514758104,431.2521428571381,17.65194506534544,0.028571428571428567,-609.7361015919511,-0.26880952380952117,-1795.5175506692392,0.0010577380952380144,6.035473692946453,-371.8892857142855,-10535.384597459435,-46.571428571428555,-22840.471915558966,0.7142857142857143,111.19307204159844,3.0,2569.1340652929302,-10.0,-2637.788784224437,0,3374.8106333344476
2022-02-14,208489.11,315574.55964285706,-107085.44964285707,0.26583333333331893,38.5160434452642,0.014577380952380967,86.0685533179642,4.248690476190475,1498.7041120237589,0.047190476190476005,38.30514998797616,-0.7232142857142865,299.863801182512,-1854.0578571428614,-75.89000538160725,0.028571428571428567,-609.7361015919511,0.13285714285714612,887.4214289401857,0.013491071428571422,76.98031021420469,-1176.5892857142856,-33332.01873359031,-146.57142857142856,-71884.43001645248,-0.2857142857142857,-44.477228816639375,-3.0,-2569.1340652929302,-10.0,-2637.788784224437,0,1692.8420666671009
2022-02-15,217512.52,315574.55964285706,-98062.03964285707,-1.9408333333333516,-281.20333913487775,-0.010922619047619042,-64.48991234726995,4.332023809523804,1528.0995245715067,0.05269047619047562,42.76957463339589,0.07678571428571423,-31.837391236661688,-46.03785714286278,-1.8844143470870718,-0.004761904761904759,101.62268359865847,-0.6354761904761883,-4244.673465665393,-0.003558928571428588,-20.307314130630147,-1065.6892857142855,-30190.29296535753,-130.57142857142856,-64037.39672030951,-0.2857142857142857,-44.477228816639375,-2.0,-1712.7560435286202,-10.0,-2637.788784224437,0,415.9868333324557
